Geo Point;Geo Shape;ID_REF_ZDL;NOM_LONG;LABEL;IDREFLIGA;IDREFLIGC;RES_COM;MODE_;FER;TRAIN;RER;METRO;TRAMWAY;NAVETTE;VAL;TERFER;TERTRAIN;TERRER;TERMETRO;TERTRAM;TERNAVETTE;TERVAL;EXPLOITANT;PRINCIPAL;IDF;X;Y
48.9482081282, 2.35746152676;"{""type"": ""Point"", ""coordinates"": [2.35746152676453, 48.948208128173995]}";50685;GUYNEMER;Guynemer;A01760;;T5;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;652937.959;6872218.56
48.944818933, 2.35700635549;"{""type"": ""Point"", ""coordinates"": [2.357006355488534, 48.94481893301222]}";50681;ROGER SEMAT;Roger Semat;A01760;;T5;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;652901.553;6871841.951
48.7385627776, 2.36991014715;"{""type"": ""Point"", ""coordinates"": [2.369910147151241, 48.73856277761239]}";58781;CAROLINE AIGLE;Caroline Aigle;A02134;;T7;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;653663.713;6848900.7
48.7147133187, 2.37197353809;"{""type"": ""Point"", ""coordinates"": [2.371973538086651, 48.71471331870735]}";58786;PORTE DE L'ESSONNE;Porte de l'Essonne;A02134;;T7;Tramway;0;0;0;0;1;0;0;0;0;0;0;T7;0;0;RATP;0;1;653794.36;6846247.937
48.7680683125, 2.36804946826;"{""type"": ""Point"", ""coordinates"": [2.368049468258244, 48.76806831249562]}";47694;BRETAGNE;Bretagne;A02134;;T7;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;653553.138;6852182.257
48.7567394332, 2.36836469927;"{""type"": ""Point"", ""coordinates"": [2.368364699267899, 48.75673943315194]}";47688;LA BELLE EPINE;La Belle Epine;A02134;;T7;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;653566.23;6850922.502
48.7712660378, 2.43530634019;"{""type"": ""Point"", ""coordinates"": [2.435306340193213, 48.77126603776983]}";46286;CRETEIL POMPADOUR;Crteil Pompadour;A01842;C01728;RER D;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;658554.768;6852728.883
48.8827381328, 2.37012231228;"{""type"": ""Point"", ""coordinates"": [2.370122312281105, 48.88273813278425]}";43425;JAURES;Jaurs;A01535 / A01538 / A01550;;M2 / M5 / M7b;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;653807.191;6864930.992
48.8434916487, 2.61595248305;"{""type"": ""Point"", ""coordinates"": [2.615952483051449, 48.84349164872858]}";44199;NOISIEL;NOISIEL;A01856;;RER A;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;671814.018;6860451.258
48.8057703742, 2.61939578581;"{""type"": ""Point"", ""coordinates"": [2.619395785810457, 48.80577037423246]}";43074;EMERAINVILLE-PONTAULT-COMBAULT;MERAINVILLE PONTAULT-COMBAULT;A01843;;RER E;RER;1;1;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;672046.51;6856255.785
48.7956548205, 2.65038766981;"{""type"": ""Point"", ""coordinates"": [2.650387669808481, 48.79565482051668]}";46568;ROISSY-EN-BRIE;ROISSY-EN-BRIE;A01843;;RER E;RER;1;1;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;674317.715;6855120.528
48.903072916, 2.81024821936;"{""type"": ""Point"", ""coordinates"": [2.810248219362661, 48.90307291600507]}";47322;ESBLY;ESBLY;A01844;;LIGNE P;Train;1;1;0;0;0;0;0;TRAIN_P;TRAIN_P;0;0;0;0;0;SNCF;0;1;686089.633;6867024.668
48.9984153932, 3.00795305575;"{""type"": ""Point"", ""coordinates"": [3.007953055749719, 48.99841539320162]}";47484;ISLES-ARMENTIERES-CONGIS;ISLES-ARMENTIRES-CONGIS;A01844;;LIGNE P;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;700581.957;6877610.506
48.9591640631, 3.02611129565;"{""type"": ""Point"", ""coordinates"": [3.026111295651662, 48.959164063062396]}";47928;CHANGIS-SAINT-JEAN;CHANGIS SAINT-JEAN;A01844;;LIGNE P;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;701912.112;6873245.75
48.86329024, 2.88320172581;"{""type"": ""Point"", ""coordinates"": [2.883201725811636, 48.86329023998257]}";58581;VILLIERS-MONTBARBIN;VILLIERS-MONTBARBIN;A01844;;LIGNE P;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;691431.177;6862590.55
48.8354953572, 2.35882349044;"{""type"": ""Point"", ""coordinates"": [2.358823490437187, 48.835495357188535]}";42426;CAMPO-FORMIO;Campo-Formio;A01538;;M5;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;652935.942;6859684.661
48.8395671983, 2.39595292659;"{""type"": ""Point"", ""coordinates"": [2.395952926588724, 48.839567198337505]}";45229;DAUMESNIL;Daumesnil;A01539 / A01541;;M6 / M8;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;655664.75;6860115.919
48.8390411437, 2.38962001542;"{""type"": ""Point"", ""coordinates"": [2.389620015423847, 48.83904114372092]}";42869;DUGOMMIER;Dugommier;A01539;;M6;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;655199.49;6860061.002
48.8370451202, 2.37282572454;"{""type"": ""Point"", ""coordinates"": [2.372825724542572, 48.837045120157924]}";44582;QUAI DE LA GARE;Quai de la Gare;A01539;;M6;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;653965.09;6859848.724
48.8406632293, 2.32638461079;"{""type"": ""Point"", ""coordinates"": [2.326384610792847, 48.840663229299565]}";45313;EDGAR QUINET;Edgar Quinet;A01539;;M6;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;650559.8;6860279.096
48.8456269668, 2.30953149282;"{""type"": ""Point"", ""coordinates"": [2.309531492823514, 48.84562696675504]}";44829;SEVRES-LECOURBE;Svres-Lecourbe;A01539;;M6;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;649327.718;6860841.695
48.847507082, 2.30296829645;"{""type"": ""Point"", ""coordinates"": [2.302968296454798, 48.84750708198887]}";42419;CAMBRONNE;Cambronne;A01539;;M6;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;648847.914;6861054.977
48.8669831094, 2.29005883358;"{""type"": ""Point"", ""coordinates"": [2.290058833580487, 48.86698310944948]}";42359;BOISSIERE;Boissire;A01539;;M6;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;647920.042;6863228.968
48.9037599311, 2.39228705963;"{""type"": ""Point"", ""coordinates"": [2.39228705963185, 48.90375993107014]}";46492;AUBERVILLIERS-PANTIN (QUATRE CHEMINS);Aubervilliers Pantin Quatre Chemins;A01540;;M7;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;655450.626;6867255.782
48.881584251, 2.3659210371;"{""type"": ""Point"", ""coordinates"": [2.36592103710407, 48.88158425100825]}";43823;LOUIS BLANC;Louis Blanc;A01540 / A01550;;M7 / M7b;Metro;0;0;0;1;0;0;0;0;0;0;M7bis;0;0;0;RATP;0;1;653498.062;6864805.153
48.8358634878, 2.35258892287;"{""type"": ""Point"", ""coordinates"": [2.352588922866105, 48.83586348776239]}";43737;LES GOBELINS;Les Gobelins;A01540;;M7;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;652478.654;6859729.328
48.8110991977, 2.38355147965;"{""type"": ""Point"", ""coordinates"": [2.383551479649113, 48.81109919771153]}";44051;MAIRIE D'IVRY;Mairie d'Ivry;A01540;;M7;Metro;0;0;0;1;0;0;0;0;0;0;M7;0;0;0;RATP;0;1;654729.827;6856957.639
48.8101299573, 2.36226338713;"{""type"": ""Point"", ""coordinates"": [2.362263387127349, 48.81012995727393]}";43643;LE KREMLIN-BICETRE;Le Kremlin-Bictre;A01540;;M7;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;653165.655;6856862.288
48.8389609394, 2.28270002724;"{""type"": ""Point"", ""coordinates"": [2.282700027239131, 48.838960939372015]}";45363;LOURMEL;Lourmel;A01541;;M8;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;647351.923;6860118.06
48.8427467798, 2.29191241332;"{""type"": ""Point"", ""coordinates"": [2.291912413317875, 48.842746779792876]}";42984;FELIX FAURE;Flix Faure;A01541;;M8;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;648031.847;6860532.9
48.8447947646, 2.29395196364;"{""type"": ""Point"", ""coordinates"": [2.293951963636534, 48.84479476461109]}";42734;COMMERCE;Commerce;A01541;;M8;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;648183.566;6860759.274
48.8574200375, 2.3681082907;"{""type"": ""Point"", ""coordinates"": [2.368108290701383, 48.85742003754715]}";45097;CHEMIN VERT;Chemin Vert;A01541;;M8;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;653636.965;6862116.982
48.8512711264, 2.3761187747;"{""type"": ""Point"", ""coordinates"": [2.376118774702071, 48.85127112637233]}";43674;LEDRU-ROLLIN;Ledru-Rollin;A01541;;M8;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;654219.294;6861428.603
48.8215957673, 2.41373751615;"{""type"": ""Point"", ""coordinates"": [2.413737516154775, 48.821595767315046]}";42545;CHARENTON-ECOLES;Charenton-coles;A01541;;M8;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;656955.225;6858107.849
48.7899783103, 2.45045317792;"{""type"": ""Point"", ""coordinates"": [2.450453177915302, 48.78997831034893]}";42779;CRETEIL-UNIVERSITE;Crteil-Universit;A01541;;M8;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;659626.464;6854573.002
48.779905317, 2.45936839626;"{""type"": ""Point"", ""coordinates"": [2.459368396259053, 48.77990531695967]}";42778;CRETEIL-PREFECTURE (HOTEL DE VILLE);Crteil-Prfecture;A01541;;M8;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;660273.759;6853448.511
48.83370885, 2.24384059509;"{""type"": ""Point"", ""coordinates"": [2.243840595091187, 48.83370885002048]}";47021;MARCEL SEMBAT;Marcel Sembat;A01542;;M9;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;644494.228;6859560.702
48.3484160133, 2.0322397734;"{""type"": ""Point"", ""coordinates"": [2.032239773403242, 48.34841601334883]}";43165;MONNERVILLE;MONNERVILLE;;;GL;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;628301.201;6805784.296
48.3112962802, 2.00352500269;"{""type"": ""Point"", ""coordinates"": [2.003525002693243, 48.31129628017229]}";47917;ANGERVILLE;ANGERVILLE;;;GL;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;626121.847;6801685.332
48.5914608202, 2.26693797126;"{""type"": ""Point"", ""coordinates"": [2.26693797125821, 48.59146082021503]}";47939;LA NORVILLE-SAINT-GERMAIN-LES-ARPAJON;LA NORVILLE SAINT-GERMAIN-LS-ARPAJON;A01840;;RER C;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;645939.601;6832612.486
48.5824855969, 2.22243331248;"{""type"": ""Point"", ""coordinates"": [2.222433312477109, 48.58248559693912]}";415484;EGLY;GLY;A01840;;RER C;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;642647.838;6831646.159
48.5510919756, 2.1257072677;"{""type"": ""Point"", ""coordinates"": [2.125707267704994, 48.55109197556513]}";47952;SAINT-CHERON;SAINT-CHRON;A01840;;RER C;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;635475.103;6828231.047
48.5358065092, 2.06938152489;"{""type"": ""Point"", ""coordinates"": [2.069381524887472, 48.535806509243706]}";47950;SERMAISE;SERMAISE;A01840;;RER C;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;631298.289;6826579.46
48.533732834, 2.00877181523;"{""type"": ""Point"", ""coordinates"": [2.008771815227847, 48.53373283398853]}";43121;DOURDAN;DOURDAN;A01840;;RER C;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;626821.19;6826403.41
48.626022428, 2.42873898192;"{""type"": ""Point"", ""coordinates"": [2.428738981920343, 48.626022428038965]}";47906;EVRY-COURCOURONNES;VRY COURCOURONNES;A01842;C01728;RER D;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;657899.339;6836356.093
48.6134279136, 2.4729336491;"{""type"": ""Point"", ""coordinates"": [2.472933649102297, 48.61342791358873]}";43115;CORBEIL-ESSONNES;CORBEIL ESSONNES;A01842;C01728;RER D;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;1;1;661146.991;6834933.312
48.587153909, 2.47349036497;"{""type"": ""Point"", ""coordinates"": [2.473490364970377, 48.587153908952374]}";45761;MOULIN-GALANT;MOULIN-GALANT;A01842;C01728;RER D;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;661168.553;6832012.208
48.5315019892, 2.37051850041;"{""type"": ""Point"", ""coordinates"": [2.370518500413147, 48.53150198919981]}";43087;BALLANCOURT;BALLANCOURT;A01842;C01728;RER D;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;653524.941;6825881.349
48.9841727553, 1.74778618291;"{""type"": ""Point"", ""coordinates"": [1.747786182906161, 48.98417275530591]}";43151;LIMAY;LIMAY;A01852;;LIGNE J;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;608349.198;6876753.3
48.9922412813, 1.84513444487;"{""type"": ""Point"", ""coordinates"": [1.845134444868708, 48.992241281299954]}";43137;JUZIERS;JUZIERS;A01852;;LIGNE J;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;615486.81;6877541.894
49.0071272463, 1.96355177166;"{""type"": ""Point"", ""coordinates"": [1.963551771663076, 49.00712724633843]}";43217;VAUX-SUR-SEINE;VAUX-SUR-SEINE;A01852;;LIGNE J;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;624173.806;6879076.971
48.9467969421, 2.25789748266;"{""type"": ""Point"", ""coordinates"": [2.257897482662208, 48.94679694207156]}";47875;ARGENTEUIL;ARGENTEUIL;A01852;;LIGNE J;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;1;1;645644.223;6872125.575
48.9684962675, 2.19344286781;"{""type"": ""Point"", ""coordinates"": [2.193442867808299, 48.968496267514055]}";43116;CORMEILLES-EN-PARISIS;CORMEILLES EN PARISIS;A01852;;LIGNE J;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;640948.009;6874584.825
48.9906512533, 2.26318262145;"{""type"": ""Point"", ""coordinates"": [2.263182621445491, 48.99065125326401]}";47920;ERMONT-HALTE;ERMONT HALTE;A01849;;LIGNE H;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;646076.832;6876998.62
48.9760542531, 2.33852407065;"{""type"": ""Point"", ""coordinates"": [2.338524070645141, 48.9760542531305]}";43119;DEUIL-MONTMAGNY;DEUIL MONTMAGNY;A01849;;LIGNE H;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;651576.878;6875326.554
48.1809368558, 2.73624984291;"{""type"": ""Point"", ""coordinates"": [2.736249842909681, 48.18093685577102]}";47118;SOUPPES;SOUPPES;A01845;;LIGNE R;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;680396.82;6786763.701
48.7965281811, 2.15237865481;"{""type"": ""Point"", ""coordinates"": [2.152378654808432, 48.79652818113706]}";43183;PORCHEFONTAINE;PORCHEFONTAINE;A01840;;RER C;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;637736.344;6855494.969
48.8002155781, 2.12904386737;"{""type"": ""Point"", ""coordinates"": [2.129043867370256, 48.80021557813598]}";43220;VERSAILLES CHATEAU;VERSAILLES CHATEAU;A01840;;RER C;RER;1;0;1;0;0;0;0;RER_C;0;RER_C;0;0;0;0;SNCF;0;1;636026.833;6855923.596
48.7748028107, 2.00656687176;"{""type"": ""Point"", ""coordinates"": [2.006566871761876, 48.774802810701466]}";43209;TRAPPES;TRAPPES;A01847 / A01855;;LIGNE N / LIGNE U;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;626995.593;6853204.424
48.7553892687, 1.9438351997;"{""type"": ""Point"", ""coordinates"": [1.943835199696632, 48.755389268681185]}";43147;LA VERRIERE;LA VERRIRE;A01847 / A01855;;LIGNE N / LIGNE U;Train;1;1;0;0;0;0;0;TRAIN_U;TRAIN_U;0;0;0;0;0;SNCF;1;1;622357.028;6851105.933
48.8153286196, 1.87750420433;"{""type"": ""Point"", ""coordinates"": [1.877504204332997, 48.81532861959145]}";46847;VILLIERS-NEAUPHLE PONTCHARTRAIN;VILLIERS NEAUPHLE PONTCHARTRAIN;A01847;;LIGNE N;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;617575.822;6857837.065
48.80260198, 1.81646679422;"{""type"": ""Point"", ""coordinates"": [1.816466794219013, 48.80260198000741]}";46850;MONTFORT-L'AMAURY-MERE;MONTFORT L'AMAURY MR;A01847;;LIGNE N;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;613073.0;6856487.59
48.8932385975, 1.87173847431;"{""type"": ""Point"", ""coordinates"": [1.871738474311976, 48.893238597480156]}";46884;MAREIL-SUR-MAULDRE;MAREIL-SUR-MAULDRE;A01847;;LIGNE N;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;617276.257;6866505.398
48.6140152427, 2.88825289271;"{""type"": ""Point"", ""coordinates"": [2.888252892714563, 48.61401524271126]}";47184;MORMANT;MORMANT;A01844;;LIGNE P;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;691762.53;6834874.764
48.5621248368, 3.01176932363;"{""type"": ""Point"", ""coordinates"": [3.011769323630063, 48.562124836808735]}";47158;NANGIS;NANGIS;A01844;;LIGNE P;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;700868.439;6829100.375
48.6679019575, 2.54754804856;"{""type"": ""Point"", ""coordinates"": [2.547548048561427, 48.66790195746236]}";45771;COMBS-LA-VILLE-QUINCY;COMBS-LA-VILLE-QUINCY;A01842;C01728;RER D;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;666681.872;6840955.207
48.5955638398, 2.58394770969;"{""type"": ""Point"", ""coordinates"": [2.583947709690863, 48.59556383978605]}";47665;SAVIGNY-LE-TEMPLE-NANDY;SAVIGNY-LE-TEMPLE-NANDY;A01842;C01728;RER D;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;669319.909;6832898.503
48.5649494939, 2.59455181602;"{""type"": ""Point"", ""coordinates"": [2.594551816021531, 48.56494949387185]}";42516;CESSON;CESSON;A01842;C01728;RER D;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;670084.383;6829491.124
48.5387752593, 2.62552215098;"{""type"": ""Point"", ""coordinates"": [2.625522150983236, 48.53877525931365]}";45784;LE MEE;LE ME-SUR-SEINE;A01842;C01728;RER D;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;672355.684;6826570.182
48.4755230697, 2.69203326394;"{""type"": ""Point"", ""coordinates"": [2.692033263941142, 48.475523069688336]}";47654;BOIS-LE-ROI;BOIS-LE-ROI;A01845;;LIGNE R;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;677238.148;6819517.767
48.3867709865, 2.84203739017;"{""type"": ""Point"", ""coordinates"": [2.842037390168655, 48.38677098654151]}";43218;VERNOU-SUR-SEINE;VERNOU-SUR-SEINE;A01845;;LIGNE R;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;688305.211;6809619.785
48.4068056294, 2.79923355753;"{""type"": ""Point"", ""coordinates"": [2.799233557534889, 48.40680562939159]}";43106;CHAMPAGNE-SUR-SEINE;CHAMPAGNE-SUR-SEINE;A01845;;LIGNE R;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;685141.889;6811853.881
48.9814459694, 1.98314335209;"{""type"": ""Point"", ""coordinates"": [1.983143352086498, 48.98144596941029]}";47964;VERNOUILLET-VERNEUIL;VERNOUILLET-VERNEUIL;A01852;;LIGNE J;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;625570.261;6876202.579
48.8680644232, 2.07671910268;"{""type"": ""Point"", ""coordinates"": [2.076719102677291, 48.86806442324713]}";47937;L'ETANG-LA-VILLE;L'TANG-LA-VILLE;A02176;;LIGNE L;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;632271.874;6863511.047
48.8715031037, 2.09654825276;"{""type"": ""Point"", ""coordinates"": [2.096548252755343, 48.87150310365913]}";43248;MARLY-LE-ROI;MARLY-LE-ROI;A02176;;LIGNE L;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;633730.77;6863876.566
48.8427199561, 2.13812505739;"{""type"": ""Point"", ""coordinates"": [2.138125057385087, 48.842719956143625]}";47880;LA CELLE-SAINT-CLOUD;LA CELLE-SAINT-CLOUD;A02176;;LIGNE L;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;636745.42;6860642.122
48.8054930338, 2.16852039696;"{""type"": ""Point"", ""coordinates"": [2.168520396955386, 48.80549303375066]}";46689;VIROFLAY RD;Viroflay Rive Droite;A02176 / A02149;;LIGNE L / T6;Train / Tramway;1;1;0;0;1;0;0;0;0;0;0;T6;0;0;SNCF;0;1;638932.519;6856479.104
48.7126289857, 2.40363310221;"{""type"": ""Point"", ""coordinates"": [2.403633102210895, 48.71262898566385]}";46395;ATHIS-MONS;ATHIS-MONS;A01840;;RER C;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;656121.846;6845998.146
48.676092434, 2.38678379703;"{""type"": ""Point"", ""coordinates"": [2.386783797033431, 48.676092433958715]}";43225;VIRY-CHATILLON;VIRY-CHTILLON;A01842;C01728;RER D;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;654850.624;6841945.658
48.6763813235, 2.3332494626;"{""type"": ""Point"", ""coordinates"": [2.333249462599634, 48.67638132350428]}";47945;PETIT-VAUX;PETIT VAUX;A01840;;RER C;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;650909.404;6842009.721
48.7006808046, 2.30784118461;"{""type"": ""Point"", ""coordinates"": [2.307841184609134, 48.70068080458576]}";43109;CHILLY-MAZARIN;CHILLY MAZARIN;A01840;;RER C;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;649062.406;6844727.299
48.7169462903, 2.2456725159;"{""type"": ""Point"", ""coordinates"": [2.245672515902156, 48.71694629029188]}";47009;PALAISEAU;PALAISEAU;A01857;;RER B;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;644504.676;6846577.528
48.7059689857, 2.21226237529;"{""type"": ""Point"", ""coordinates"": [2.212262375286111, 48.70596898570371]}";47873;LOZERE;LOZRE;A01857;;RER B;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;642034.621;6845381.124
48.7012177194, 2.09797586115;"{""type"": ""Point"", ""coordinates"": [2.097975861153481, 48.701217719436556]}";47052;COURCELLE-SUR-YVETTE;COURCELLE-SUR-YVETTE;A01857;;RER B;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;633619.199;6844942.894
48.834288898, 2.47168124122;"{""type"": ""Point"", ""coordinates"": [2.471681241217853, 48.83428889799084]}";47886;NOGENT-SUR-MARNE;NOGENT-SUR-MARNE;A01856;;RER A;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;661218.966;6859489.168
48.8210388178, 2.4638567967;"{""type"": ""Point"", ""coordinates"": [2.46385679669642, 48.821038817767246]}";43135;JOINVILLE-LE-PONT;JOINVILLE-LE-PONT;A01856;;RER A;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;660634.621;6858019.769
48.8062000248, 2.4727204038;"{""type"": ""Point"", ""coordinates"": [2.472720403802171, 48.80620002476371]}";44801;SAINT-MAUR-CRETEIL;SAINT-MAUR CRTEIL;A01856;;RER A;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;661274.388;6856365.487
48.8069850725, 2.51030723575;"{""type"": ""Point"", ""coordinates"": [2.510307235745713, 48.80698507254004]}";58270;CHAMPIGNY;CHAMPIGNY;A01856;;RER A;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;664035.427;6856434.998
48.7450721714, 2.41752097785;"{""type"": ""Point"", ""coordinates"": [2.417520977846332, 48.74507217139079]}";46298;LES SAULES;LES SAULES;A01840;;RER C;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;657170.247;6849597.536
48.7418787066, 2.40290860736;"{""type"": ""Point"", ""coordinates"": [2.402908607357657, 48.741878706578284]}";46299;ORLY VILLE;ORLY VILLE;A01840;;RER C;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;656093.133;6849250.509
48.7483496833, 2.37311194069;"{""type"": ""Point"", ""coordinates"": [2.373111940694138, 48.748349683264]}";47907;PONT DE RUNGIS;PONT DE RUNGIS;A01840;;RER C;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;653907.804;6849986.938
48.7637868069, 2.41138672633;"{""type"": ""Point"", ""coordinates"": [2.411386726326975, 48.76378680686029]}";43110;CHOISY-LE-ROI;CHOISY-LE-ROI;A01840;;RER C;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;656734.714;6851681.609
48.8125717163, 2.18825985865;"{""type"": ""Point"", ""coordinates"": [2.188259858652606, 48.81257171626912]}";43241;CHAVILLE RIVE DROITE;CHAVILLE RIVE DROITE;A02176;;LIGNE L;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;640390.31;6857251.058
48.8366433163, 2.15269740303;"{""type"": ""Point"", ""coordinates"": [2.152697403030118, 48.83664331625267]}";43216;VAUCRESSON;VAUCRESSON;A02176;;LIGNE L;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;637807.619;6859954.904
48.8957453121, 2.22321296703;"{""type"": ""Point"", ""coordinates"": [2.223212967029377, 48.89574531209786]}";43169;NANTERRE-PREFECTURE;NANTERRE PRFECTURE;A01856;;RER A;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;643047.968;6866473.262
48.8981188748, 2.24794284424;"{""type"": ""Point"", ""coordinates"": [2.247942844244836, 48.898118874796324]}";43118;COURBEVOIE;COURBEVOIE;A02176;;LIGNE L;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;644863.557;6866719.635
